"","TRANS DATE","BILLING GROSS AMT","MERCHANT NAME","CARD NUMBER","TRANS CAC CODE 1","TRANS CAC DESC 1","TRANS CAC CODE 2","TRANS CAC DESC 2","Directorate","month"
"4657",2020-01-20,6.7,NA,"************6990","K240","Ttavel Other (UK)","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4658",2020-01-20,133,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4659",2020-01-21,5.46,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4660",2020-01-22,4.49,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4661",2020-01-22,57,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4662",2020-01-23,70,NA,"************6990","L300","Clothing&Uniforms","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4663",2020-01-23,2.7,NA,"************6990","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4664",2020-01-25,-57,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4665",2020-01-28,8.73,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4666",2020-01-28,125.1,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4667",2020-01-30,6.98,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4668",2020-01-30,32.05,NA,"************6990","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4669",2020-01-14,90.23,NA,"************4110","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2020-01"
"4670",2020-01-16,20.27,NA,"************4110","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2020-01"
"4671",2020-01-11,10.4,NA,"************0509","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4672",2020-01-15,2.75,NA,"************0509","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4673",2020-01-15,12.55,NA,"************0509","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4674",2020-01-15,264,NA,"************0509","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4675",2020-01-07,152.98,NA,"************5007","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4676",2020-01-07,152.98,NA,"************5007","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4677",2020-01-09,183.28,NA,"************5007","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4678",2020-01-20,133,NA,"************5007","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4679",2020-01-22,9.5,NA,"************5007","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4680",2020-01-30,190,NA,"************5007","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4681",2020-01-07,3.5,NA,"************6158","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4682",2020-01-08,4.2,NA,"************6158","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4683",2020-01-08,13,NA,"************6158","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4684",2020-01-10,2.81,NA,"************6158","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4685",2020-01-13,13.5,NA,"************6158","K210","Travel Bus/Rail","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4686",2020-01-21,20.2,NA,"************6158","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4687",2020-01-21,6.7,NA,"************6158","K240","Ttavel Other (UK)","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4688",2020-01-22,11.99,NA,"************6158","L6E0","Other Services","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4689",2020-01-27,6.7,NA,"************6158","K300","Car Parking","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4690",2020-01-27,8.99,NA,"************6158","J310","Other Fix&Fittings","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4691",2020-01-30,7.65,NA,"************6158","L100","Equip Operational","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4692",2020-01-31,50,NA,"************6158","K600","Transport Misc","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4693",2020-01-31,-20,NA,"************6158","K600","Transport Misc","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4694",2020-01-09,2.81,NA,"************4235","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4695",2020-01-16,2.81,NA,"************4235","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4696",2020-01-23,2.81,NA,"************4235","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4697",2020-01-30,2.81,NA,"************4235","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4698",2020-01-06,73.22,NA,"************3486","K020","Vehicle Fuel","RHAAC","E'baston CBHO 1 C'takers","NEIGHBOURHOODS","2020-01"
"4699",2020-01-22,81.41,NA,"************3486","K020","Vehicle Fuel","RHAAC","E'baston CBHO 1 C'takers","NEIGHBOURHOODS","2020-01"
"4700",2020-02-02,18.77,NA,"************3044","L9Y0","Computing Other","RLT5H","Stirchley Baths","NEIGHBOURHOODS","2020-01"
"4701",2020-01-06,150,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4702",2020-01-06,150,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4703",2020-01-06,150,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4704",2020-01-06,150,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4705",2020-01-07,38.1,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4706",2020-01-07,231,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4707",2020-01-07,-150,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4708",2020-01-07,-150,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4709",2020-01-14,3,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4710",2020-01-15,264,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4711",2020-01-23,2.2,NA,"************9249","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4712",2020-01-13,80,NA,"************1686","K020","Vehicle Fuel","RUFA1","Hackney Carriages Enforcement","NEIGHBOURHOODS","2020-01"
"4713",2020-01-13,85.01,NA,"************0785","K020","Vehicle Fuel","RHW09","Hsg Mgt - West Quadrant","NEIGHBOURHOODS","2020-01"
"4714",2020-01-16,80.01,NA,"************0785","K020","Vehicle Fuel","RHW09","Hsg Mgt - West Quadrant","NEIGHBOURHOODS","2020-01"
"4715",2020-01-06,87.85,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4716",2020-01-06,101.52,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4717",2020-01-09,96,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4718",2020-01-14,97.52,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4719",2020-01-16,55.34,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4720",2020-01-16,80.26,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4721",2020-01-17,48.27,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4722",2020-01-20,90.04,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4723",2020-01-21,83.45,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4724",2020-01-24,80.15,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4725",2020-01-27,99,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4726",2020-01-28,94.34,NA,"************1563","K020","Vehicle Fuel","RLMAG","Bham Parks & Nurseries Cont 1 Golf Gen","NEIGHBOURHOODS","2020-01"
"4727",2020-01-28,14.37,NA,"************6618","L100","Equip Operational","RLMNG","Bham Parks Nurs Management Head Office","NEIGHBOURHOODS","2020-01"
"4728",2020-01-28,21.59,NA,"************6618","MC70","Supplies & Sev Mic","RLL3G","Playground Fitters And Line Markers","NEIGHBOURHOODS","2020-01"
"4729",2020-01-30,35.94,NA,"************6618","L100","Equip Operational","RLMNG","Bham Parks Nurs Management Head Office","NEIGHBOURHOODS","2020-01"
"4730",2020-01-09,26.55,NA,"************3414","K020","Vehicle Fuel","RHNCA","Careline","NEIGHBOURHOODS","2020-01"
"4731",2020-01-23,34.32,NA,"************3414","K020","Vehicle Fuel","RHNCA","Careline","NEIGHBOURHOODS","2020-01"
"4732",2020-01-16,247.21,NA,"************6991","J030","Bldg RM Departmental","RUBN3","Waste Disposal -Queslett former landfill","NEIGHBOURHOODS","2020-01"
"4733",2020-01-20,179.98,NA,"************6991","L120","Equip Other","RUBN3","Waste Disposal -Queslett former landfill","NEIGHBOURHOODS","2020-01"
"4734",2020-01-06,76,NA,"************4097","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2020-01"
"4735",2020-01-31,50,NA,"************4097","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2020-01"
"4736",2020-01-07,176.98,NA,"************0368","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4737",2020-01-08,22.67,NA,"************0368","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4738",2020-01-08,-38.49,NA,"************0368","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4739",2020-01-09,264.72,NA,"************0368","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4740",2020-01-09,0.03,NA,"************0368","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4741",2020-01-09,43.22,NA,"************0368","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4742",2020-01-10,7.9,NA,"************0368","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4743",2020-01-16,24.81,NA,"************0368","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4744",2020-01-20,133,NA,"************0368","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4745",2020-01-21,20.2,NA,"************0368","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4746",2020-01-24,199,NA,"************0368","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4747",2020-01-20,60,NA,"************4510","K050","Vehicle Excise Lics","RUC21","Driver Training School-General","NEIGHBOURHOODS","2020-01"
"4748",2020-01-27,37,NA,"************4510","K050","Vehicle Excise Lics","RUC21","Driver Training School-General","NEIGHBOURHOODS","2020-01"
"4749",2020-01-27,23,NA,"************4510","K050","Vehicle Excise Lics","RUC21","Driver Training School-General","NEIGHBOURHOODS","2020-01"
"4750",2020-01-27,49,NA,"************4510","K050","Vehicle Excise Lics","RUC21","Driver Training School-General","NEIGHBOURHOODS","2020-01"
"4751",2020-01-28,60,NA,"************4510","K050","Vehicle Excise Lics","RUC21","Driver Training School-General","NEIGHBOURHOODS","2020-01"
"4752",2020-01-28,115,NA,"************4510","K050","Vehicle Excise Lics","RUC21","Driver Training School-General","NEIGHBOURHOODS","2020-01"
"4753",2020-01-30,230,NA,"************4510","K050","Vehicle Excise Lics","RUC21","Driver Training School-General","NEIGHBOURHOODS","2020-01"
"4754",2020-01-08,10.25,NA,"************4094","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4755",2020-01-08,12.04,NA,"************4094","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4756",2020-01-09,185.83,NA,"************4094","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4757",2020-01-09,3.5,NA,"************4094","K020","Vehicle Fuel","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4758",2020-01-20,8.69,NA,"************4094","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4759",2020-01-20,167.49,NA,"************4094","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4760",2020-01-21,9.64,NA,"************4094","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4761",2020-01-30,190,NA,"************4094","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4762",2020-01-07,94.01,NA,"************3580","K020","Vehicle Fuel","RHS09","Hsg Mgt - South Quadrant","NEIGHBOURHOODS","2020-01"
"4763",2020-01-23,1.51,NA,"************8591","K300","Car Parking","RUF0B","Scam Busters","NEIGHBOURHOODS","2020-01"
"4764",2020-01-23,1.5,NA,"************8591","L700","Postage","RUF0B","Scam Busters","NEIGHBOURHOODS","2020-01"
"4765",2020-01-28,1.9,NA,"************8591","L700","Postage","RUF0B","Scam Busters","NEIGHBOURHOODS","2020-01"
"4766",2020-01-28,3,NA,"************8591","K300","Car Parking","RUF0B","Scam Busters","NEIGHBOURHOODS","2020-01"
"4767",2020-01-07,20.43,NA,"************7590","L120","Equip Other","RU201","RC Lifford-Sacks","NEIGHBOURHOODS","2020-01"
"4768",2020-01-13,48.62,NA,"************7590","L420","Stationery","RU240","Sc Liff-Small Mechanical Sweeper","NEIGHBOURHOODS","2020-01"
"4769",2020-01-14,9.88,NA,"************7590","L120","Equip Other","RU201","RC Lifford-Sacks","NEIGHBOURHOODS","2020-01"
"4770",2020-02-02,172.63,NA,"************7590","L080","Mat'l Raw/Drct","RU2C5","SC C Lifford Overhead & Admin","NEIGHBOURHOODS","2020-01"
"4771",2020-02-02,-72.64,NA,"************7590","L080","Mat'l Raw/Drct","RU2C5","SC C Lifford Overhead & Admin","NEIGHBOURHOODS","2020-01"
"4772",2020-01-06,11.96,NA,"************5443","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4773",2020-01-06,18.5,NA,"************5443","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4774",2020-01-08,156,NA,"************5443","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4775",2020-01-08,12.3,NA,"************5443","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4776",2020-01-08,11.47,NA,"************5443","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4777",2020-01-08,11.96,NA,"************5443","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4778",2020-01-13,11.96,NA,"************5443","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
"4779",2020-01-15,11.28,NA,"************5443","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-01"
